[01-06-23 04:08:48.615] WARN : Script      , 1685585328615> VehicleScript.Loaded> vehicle "TrailerHomeHartman" extents != physicsChassisShape.
[01-06-23 04:08:48.873] WARN : Recipe      , 1685585328873> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "88ChevyS10BumperRear" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.874] WARN : Recipe      , 1685585328874> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "88ChevyS10BullbarFront" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.874] WARN : Recipe      , 1685585328874> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "49powerWagonBumper0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.874] WARN : Recipe      , 1685585328874> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "49powerWagonBullbar1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.874] WARN : Recipe      , 1685585328874> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "49powerWagonBullbar2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.875] WARN : Recipe      , 1685585328875> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ChevyC70FabricatedBullbarSC2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.875] WARN : Recipe      , 1685585328875> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ChevyC70FabricatedBrushGuardSC2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.875] WARN : Recipe      , 1685585328875> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ChevyC70BullbarSC2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.875] WARN : Recipe      , 1685585328875> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "FordMustangBullbarSC3" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.876] WARN : Recipe      , 1685585328876> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDAFrontBumper0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.876] WARN : Recipe      , 1685585328876> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDAFrontBumper1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.876] WARN : Recipe      , 1685585328876> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDAFrontBumper2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.876] WARN : Recipe      , 1685585328876> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDARearBumper0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.877] WARN : Recipe      , 1685585328877> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDAFrontBumperA" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.877] WARN : Recipe      , 1685585328877> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CUDARearBumperA" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.877] WARN : Recipe      , 1685585328877> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "89trooperRoofrack2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.877] WARN : Recipe      , 1685585328877> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "89trooperBumperFront0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.878] WARN : Recipe      , 1685585328878> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "89trooperBullbarFrontA" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.878] WARN : Recipe      , 1685585328878> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "89trooperBullbarFrontB" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.878] WARN : Recipe      , 1685585328878> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "89trooperBumperRear0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.879] WARN : Recipe      , 1685585328879> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniRoofrack1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.879] WARN : Recipe      , 1685585328879> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniBumperFront0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.879] WARN : Recipe      , 1685585328879> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniBumperFront1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.880] WARN : Recipe      , 1685585328880> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniBumperFront2" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.880] WARN : Recipe      , 1685585328880> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniBumperRear0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.880] WARN : Recipe      , 1685585328880> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "69miniBumperRear1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.880] WARN : Recipe      , 1685585328880> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "BumperFrontCivic1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.881] WARN : Recipe      , 1685585328881> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "BumperRearCivic1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.881] WARN : Recipe      , 1685585328881> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CytAstra89Roof1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.881] WARN : Recipe      , 1685585328881> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CytAstra89Bull1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.881] WARN : Recipe      , 1685585328881> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CytAstraRoofrack1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.882] WARN : Recipe      , 1685585328882> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "90fordF350BumperFront" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.882] WARN : Recipe      , 1685585328882> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "90fordF350BullbarFront" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.882] WARN : Recipe      , 1685585328882> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "90fordF350BumperRear" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.882] WARN : Recipe      , 1685585328882> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "90fordF350ReinforcedBumperFront" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.883] WARN : Recipe      , 1685585328883> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CytMercEvoBull3" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.883] WARN : Recipe      , 1685585328883> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "99fordCVPIBumperFront0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.883] WARN : Recipe      , 1685585328883> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "99fordCVPIBumperFront1" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.883] WARN : Recipe      , 1685585328883> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "99fordCVPIBumperRear0" in recipe "Salvage Vehicle Bars".
[01-06-23 04:08:48.884] WARN : Recipe      , 1685585328884> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SS100topbag3" in recipe "Salvage Vehicle Saddlebags".
[01-06-23 04:08:48.884] WARN : Recipe      , 1685585328884> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "KZ1Kextra3" in recipe "Salvage Vehicle Saddlebags Hard".
[01-06-23 04:08:48.884] WARN : Recipe      , 1685585328884> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SS100sidebag3" in recipe "Salvage Vehicle Saddlebags Hard".
[01-06-23 04:08:48.884] WARN : Recipe      , 1685585328884> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ZNL50storageFront" in recipe "Salvage Vehicle Saddlebags Hard".
[01-06-23 04:08:48.885] WARN : Recipe      , 1685585328885> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacFrontArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.885] WARN : Recipe      , 1685585328885> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacFrontLeftWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.885] WARN : Recipe      , 1685585328885> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacFrontRightWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.885] WARN : Recipe      , 1685585328885> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacRearLeftWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.886] WARN : Recipe      , 1685585328886> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacRearRightWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.886] WARN : Recipe      , 1685585328886> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacWindshieldArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.886] WARN : Recipe      , 1685585328886> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "PotomacWindshieldRearArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.886] WARN : Recipe      , 1685585328886> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "DeathMustangRearWindshield3" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.887] WARN : Recipe      , 1685585328887> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "DeathMustangWindshield3" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.887] WARN : Recipe      , 1685585328887> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "DeathMustangHood3" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.887] WARN : Recipe      , 1685585328887> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "DeathMustangFrontWindow3" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.887] WARN : Recipe      , 1685585328887> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "DeathMustangRearWindow3" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.888] WARN : Recipe      , 1685585328888> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanFrontArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.888] WARN : Recipe      , 1685585328888> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanFrontLeftWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.888] WARN : Recipe      , 1685585328888> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanFrontRightWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.888] WARN : Recipe      , 1685585328888> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanRearLeftWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.889] WARN : Recipe      , 1685585328889> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanRearRightWindowArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.889] WARN : Recipe      , 1685585328889> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanWindshieldArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.889] WARN : Recipe      , 1685585328889> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ShubertSedanWindshieldRearArmor" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.889] WARN : Recipe      , 1685585328889> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SemiTruckArmorFront_Item2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.890] WARN : Recipe      , 1685585328890> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SemiTruckArmorRear_Item2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.890] WARN : Recipe      , 1685585328890> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SemiTruckArmorDoor_Item2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.890] WARN : Recipe      , 1685585328890> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ECTO1CarFrontDoorArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.890] WARN : Recipe      , 1685585328890> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ECTO1CarRearDoorArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.891] WARN : Recipe      , 1685585328891> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATA_Bus_Protection_windows_left_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.891] WARN : Recipe      , 1685585328891> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATA_Bus_Protection_windows_right_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.891] WARN : Recipe      , 1685585328891> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATA_Bus_Protection_windows_front_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.891] WARN : Recipe      , 1685585328891> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATA_Bus_Protection_door_rear_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.892] WARN : Recipe      , 1685585328892> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATA_Bus_Protection_door_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.892] WARN : Recipe      , 1685585328892> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "W460CarFrontDoorArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.892] WARN : Recipe      , 1685585328892> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "W460CarRearDoorArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.892] WARN : Recipe      , 1685585328892> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "W460WindshieldArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.893] WARN : Recipe      , 1685585328893> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "W460WindshieldRearArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.893] WARN : Recipe      , 1685585328893> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "W460WindowArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.893] WARN : Recipe      , 1685585328893> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "M923Gunport2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.893] WARN : Recipe      , 1685585328893> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "M923WindshieldArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.894] WARN : Recipe      , 1685585328894> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "M923DoorArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.894] WARN : Recipe      , 1685585328894> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "M923GuntruckArmor1_Item" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.894] WARN : Recipe      , 1685585328894> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "FJ75WindshieldArmor2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.894] WARN : Recipe      , 1685585328894> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "FJ75DoorArmor2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.895] WARN : Recipe      , 1685585328895> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "U1550LWindowArmor2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.895] WARN : Recipe      , 1685585328895> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "U1550LInteriorArmoring2" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.895] WARN : Recipe      , 1685585328895> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowLeftItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.895] WARN : Recipe      , 1685585328895> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowRightItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.896] WARN : Recipe      , 1685585328896> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowLeftItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.896] WARN : Recipe      , 1685585328896> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowRightItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.896] WARN : Recipe      , 1685585328896> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowFrontItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.896] WARN : Recipe      , 1685585328896> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowRearItem" in recipe "Salvage Vehicle Armour".
[01-06-23 04:08:48.897] WARN : Recipe      , 1685585328897> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "ATAMustangProtectionWindowRearItem" in recipe "Salvage Vehicle Armour".
